uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
6529e3a7-86cf-4311-a56f-3b8a56c86f28,2002-05-04,,bis 29.04.,,,,2002-04-29,CDU/CSU,40.0
4e6a9ef3-02a8-4890-bf31-b7f58e876f2c,2002-04-27,,bis 22.04.,,,,2002-04-22,CDU/CSU,40.0
d7024be3-9455-4ad7-95a9-cb4eb1d9abfb,2002-04-20,,bis 15.04.,,,,2002-04-15,CDU/CSU,39.0
98351db7-e613-48e4-8b07-7fb19d228256,2002-04-13,,bis 08.04.,,,,2002-04-08,CDU/CSU,39.0
e652a0b2-8667-41fc-ab2c-77e70a8829a8,2002-04-06,,bis 01.04.,,,,2002-04-01,CDU/CSU,39.0
c2ac6352-fbc8-470a-9ae4-3095e0a97439,2002-03-28,,bis 25.03.,,,,2002-03-25,CDU/CSU,40.0
96415000-ee3d-4143-83ee-ad4438abd8ae,2002-03-23,,,,,,,CDU/CSU,40.0
398c6375-5153-4d63-94e6-6d0950f9584a,2002-03-16,,bis 11.03.,,,,2002-03-11,CDU/CSU,40.0
8d5f433d-6324-4041-8b42-fbc79bf3d6fc,2002-03-08,,bis 04.03.,,,,2002-03-04,CDU/CSU,39.0
e7d6d2ac-8956-4219-bc6a-928a77e0f61c,2002-03-02,,bis 25.02.,,,,2002-02-25,CDU/CSU,41.0
a649183e-40b2-46a7-9be5-169294412c79,2002-02-23,,bis 18.02.,,,,2002-02-18,CDU/CSU,41.0
961fd40a-4ba4-4feb-abb3-37ad388bf5f5,2002-02-16,,bis 11.02.,,,,2002-02-11,CDU/CSU,41.0
804a4e6a-884a-4443-b6f6-e5c4a65631f6,2002-02-09,,,,,,,CDU/CSU,41.0
fce8ef5a-09c1-4c77-9e77-4fedc4c3e5bc,2002-02-02,,bis 28.01.,,,,2002-01-28,CDU/CSU,41.0
