uuid,publishing_date,Befragte,Zeitraum,mode,survey_count,sampling_start_day,sampling_end_day,party,vote_share
8230bf46-65fd-45d5-b2fd-96d2158225fc,2001-05-23,,,,,,,CDU/CSU,34.0
fdef2465-d752-47d9-826f-047e6b6a4d51,2001-05-17,,,,,,,CDU/CSU,33.0
4ba19b46-31a9-48fc-8295-7dfb88f22050,2001-05-10,,,,,,,CDU/CSU,33.0
93ac4b2a-0f93-43de-abd0-68833156113f,2001-05-03,,,,,,,CDU/CSU,36.0
5dc48ca8-ab73-4592-9b93-fecd2ab6ed9e,2001-04-26,,,,,,,CDU/CSU,34.0
e8bf64fa-9933-4e23-a1df-6bb38f47cf99,2001-04-19,,,,,,,CDU/CSU,35.0
20d82950-1649-4320-81c5-258bc2abd9a3,2001-04-11,,,,,,,CDU/CSU,36.0
473a71f7-65f0-4a51-b9fc-8c7c767e031a,2001-04-05,,,,,,,CDU/CSU,35.0
2fcf177a-d13c-4d9f-8c54-86d8ebd982d0,2001-03-29,,,,,,,CDU/CSU,34.0
40b13f80-a31d-4806-9c32-ffba75d3a144,2001-03-22,,,,,,,CDU/CSU,34.0
2d9efb00-4daf-4bd4-a0e1-b3387fd41072,2001-03-15,,,,,,,CDU/CSU,33.0
d9e20cf6-ecf6-4b56-a39d-5b76dc690ce5,2001-03-08,,,,,,,CDU/CSU,33.0
73aadc93-30a2-4155-b445-48d29e5f8d41,2001-03-01,,,,,,,CDU/CSU,33.0
415eaef3-56c2-4918-b758-291d67c90b86,2001-02-22,,,,,,,CDU/CSU,33.0
9ddcaa1c-e553-476d-ac00-d10de467d5de,2001-02-15,,,,,,,CDU/CSU,33.0
3647e42e-0408-4521-9589-291a7ac9bc61,2001-02-08,,,,,,,CDU/CSU,34.0
66d91f51-660c-4395-8db5-a7afc86dbcd4,2001-02-01,,,,,,,CDU/CSU,34.0
3e740caf-39d4-475a-b9e1-93372a4e0efc,2001-01-25,,,,,,,CDU/CSU,35.0
10b7cb8b-252d-4302-ac6e-55ad84e71e84,2001-01-17,,,,,,,CDU/CSU,35.0
9cd09f91-03e1-4226-bcc4-ca8cb7e06cb1,2001-01-10,,,,,,,CDU/CSU,36.0
496f0f64-aac5-42b6-b213-e8ca68249a35,2001-01-03,,,,,,,CDU/CSU,37.0
97c96ff9-cb9c-4b12-a45e-1f76cbb91472,2002-12-17,2.511,09.12.–13.12.,,,2002-12-09,2002-12-13,CDU/CSU,48.0
4f72500b-2978-4163-b025-4e0bb4faaa92,2002-12-11,2.502,02.12.–06.12.,,,2002-12-02,2002-12-06,CDU/CSU,48.0
dd10abbe-e3a7-41cc-9e7d-baf5145fc3d6,2002-12-04,2.501,25.11.–29.11.,,,2002-11-25,2002-11-29,CDU/CSU,50.0
18d98faa-bb4e-4430-8019-1dd89521ff3b,2002-11-27,2.509,18.11.–23.11.,,,2002-11-18,2002-11-23,CDU/CSU,50.0
